created_at,updated_at,deleted_at,status,version,city,state,neighborhood,last_date_purchase,average_ticket,items_quantity,all_revenue,all_orders,recency,marketing_source
02/11/21 05:43 AM,01/09/21 11:23 AM,,active,2.33.10, Moraes,RR,Dom Joaquim,01/09/21 11:23 AM,197.866995129696,5,0.0,0,40,telegram_whatsapp
06/10/18 04:01 PM,01/09/21 11:23 AM,,active,4.28.4, Caldeira de Goiás,MA,Aparecida,01/09/21 11:23 AM,256.142986294452,11,2049.14389035562,8,40,direct
02/08/21 07:03 AM,01/12/21 11:23 AM,,active,3.33.10, Vieira do Amparo,RN,Ápia,01/12/21 11:23 AM,207.22863579507,11,0.0,0,37,crm
02/01/17 09:04 PM,01/15/21 11:23 AM,,active,4.25.15, Aragão de Melo,MT,Jardinópolis,01/15/21 11:23 AM,222.954041918525,9,0.0,0,34,organic_search
11/08/20 03:33 AM,01/18/21 11:23 AM,,paused,3.18.6, da Rosa,PR,Maria Goretti,01/18/21 11:23 AM,209.204213336861,5,627.612640010584,3,31,none
12/25/19 05:51 PM,01/09/21 11:23 AM,,active,3.33.7, Pereira da Praia,ES,Serra Do Curral,01/09/21 11:23 AM,258.329997219205,7,258.329997219205,1,40,telegram_whatsapp
01/26/18 11:11 AM,01/06/21 11:23 AM,,active,4.36.9, Dias de Minas,PA,Vila São Geraldo,01/06/21 11:23 AM,256.183253023451,8,0.0,0,43,crm
05/18/16 08:22 PM,01/14/21 11:23 AM,,active,4.31.10, Santos Alegre,TO,Vila Da Luz,01/14/21 11:23 AM,232.536001189977,7,1860.28800951981,8,35,organic_search
05/07/19 03:38 PM,01/17/21 11:23 AM,,active,5.32.4, Pereira do Sul,GO,Embaúbas,01/17/21 11:23 AM,214.756086560466,9,1932.80477904419,9,32,organic_search
05/03/16 11:23 PM,01/21/21 11:23 AM,,paused,4.28.4, Correia de da Rocha,BA,Vitoria Da Conquista,01/21/21 11:23 AM,236.85278076952,14,2131.67502692568,9,28,paid_search
08/06/17 02:34 AM,01/07/21 11:23 AM,,active,3.2.9, da Mata,PR,Atila De Paiva,01/07/21 11:23 AM,235.955558502818,10,1415.73335101691,6,42,organic_search
06/14/17 02:08 PM,01/11/21 11:23 AM,,active,6.11.9, Alves do Norte,AC,Vila Independencia 1ª Seção,01/11/21 11:23 AM,210.190980993237,8,1681.5278479459,8,38,organic_search
07/03/17 11:02 AM,01/26/21 11:23 AM,,active,4.15.5, Correia,PB,Vila Nova Paraíso,01/26/21 11:23 AM,213.464214058038,4,1494.24949840627,7,23,telegram_whatsapp
08/03/19 12:12 AM,01/15/21 11:23 AM,,active,6.23.7, Cardoso Verde,AP,Planalto,01/15/21 11:23 AM,224.134762362671,7,1344.80857417603,6,34,direct
01/28/17 04:54 PM,01/16/21 11:23 AM,,active,4.37.12, Rocha,DF,Nossa Senhora Da Aparecida,01/16/21 11:23 AM,218.178643605909,11,0.0,0,33,direct
11/03/17 03:58 AM,01/17/21 11:23 AM,,active,3.26.7, Pinto Alegre,ES,Vila Paraíso,01/17/21 11:23 AM,231.469066350244,10,694.407199050733,3,32,telegram_whatsapp
05/18/18 08:46 PM,01/22/21 11:23 AM,,active,3.33.5, Nascimento,MA,Ouro Minas,01/22/21 11:23 AM,237.943542056535,9,1903.54833645228,8,27,direct
02/09/17 10:01 AM,01/09/21 11:23 AM,,active,5.11.4, da Cunha,TO,Ribeiro De Abreu,01/09/21 11:23 AM,260.576728325533,5,0.0,0,40,direct
06/29/17 10:11 AM,01/15/21 11:23 AM,,active,4.29.7, Novaes,RJ,Vila Maloca,01/15/21 11:23 AM,199.999210023111,5,1399.99447016178,7,34,paid_search
08/03/19 03:01 AM,01/17/21 11:23 AM,,active,2.32.6, Carvalho,MA,Ernesto Nascimento,01/17/21 11:23 AM,199.437067451111,11,1196.62240470667,6,32,none
11/25/18 04:57 AM,01/16/21 11:23 AM,,active,4.41.8, Sales,SE,Barão Homem De Melo 2ª Seção,01/16/21 11:23 AM,232.100016695587,7,464.200033391175,2,33,telegram_whatsapp
06/18/18 10:42 PM,01/19/21 11:23 AM,,active,5.47.5, Martins da Prata,RR,Buraco Quente,01/19/21 11:23 AM,216.753089387414,9,1517.2716257119,7,30,organic_search
06/02/20 10:23 AM,01/03/21 11:23 AM,,active,3.22.14, Caldeira,RJ,Laranjeiras,01/03/21 11:23 AM,201.597735724634,3,1612.78188579707,8,46,organic_search
12/04/18 01:10 AM,01/17/21 11:23 AM,,active,3.21.4, da Paz de Araújo,ES,Nova Pampulha,01/17/21 11:23 AM,190.440202457153,6,380.880404914307,2,32,organic_search
05/18/19 07:02 AM,01/04/21 11:23 AM,,active,2.31.11, Nunes,MS,Estoril,01/04/21 11:23 AM,200.830421978568,9,1606.64337582854,8,45,crm
12/09/19 01:13 PM,01/17/21 11:23 AM,,active,4.48.2, Aragão,PE,Grota,01/17/21 11:23 AM,247.132527882031,12,494.265055764063,2,32,organic_search
05/04/17 08:00 AM,01/15/21 11:23 AM,,active,3.13.11, Peixoto do Sul,RN,Ernesto Nascimento,01/15/21 11:23 AM,268.913606754357,7,2420.22246078922,9,34,organic_search
12/29/18 08:31 AM,01/20/21 11:23 AM,,active,5.28.11, Moraes Alegre,PA,Casa Branca,01/20/21 11:23 AM,217.268107188221,9,217.268107188221,1,29,direct
04/13/17 06:50 PM,01/12/21 11:23 AM,,active,5.25.4, Araújo do Galho,DF,Vila Cloris,01/12/21 11:23 AM,222.544910338462,13,2225.44910338462,10,37,organic_search
04/23/18 11:17 AM,01/22/21 11:23 AM,,active,4.26.7, Correia,AP,São João Batista,01/22/21 11:23 AM,211.306092919441,8,1901.75483627497,9,27,direct
12/11/20 05:31 PM,01/22/21 11:23 AM,,active,4.31.4, Nogueira,SE,Vila São Francisco,01/22/21 11:23 AM,228.101945435067,8,456.203890870133,2,27,telegram_whatsapp
05/07/18 11:38 AM,01/14/21 11:23 AM,,active,2.55.9, Lima,ES,Ouro Minas,01/14/21 11:23 AM,213.479923948925,13,1921.31931554033,9,35,organic_search
12/21/17 04:29 PM,01/18/21 11:23 AM,,active,4.22.8, da Mata do Norte,SP,Granja Werneck,01/18/21 11:23 AM,215.26981093966,4,215.26981093966,1,31,direct
06/20/17 03:41 AM,12/30/20 11:23 AM,,active,3.15.5, Rocha,SP,Dona Clara,12/30/20 11:23 AM,200.016572625438,9,1400.11600837806,7,50,telegram_whatsapp
11/16/18 11:56 PM,01/16/21 11:23 AM,,active,6.32.9, Pires,ES,Vila Paquetá,01/16/21 11:23 AM,204.174807123997,15,612.52442137199,3,33,telegram_whatsapp
07/21/20 01:50 PM,01/13/21 11:23 AM,,active,3.32.8, Nunes,DF,Guarani,01/13/21 11:23 AM,202.849051505245,11,1217.09430903147,6,36,direct
03/06/18 08:05 AM,01/19/21 11:23 AM,,active,5.24.2, da Cunha,PR,Lindéia,01/19/21 11:23 AM,201.537424198187,15,2216.91166618006,11,30,telegram_whatsapp
08/17/19 02:04 AM,01/11/21 11:23 AM,,active,5.-2.3, Costa das Pedras,MG,Vila São Gabriel,01/11/21 11:23 AM,197.764848751368,14,1186.58909250821,6,38,direct
10/21/16 04:21 PM,01/11/21 11:23 AM,,active,2.38.7, da Rosa das Flores,BA,Vila Nova Gameleira 3ª Seção,01/11/21 11:23 AM,222.498074626754,7,667.494223880261,3,38,organic_search
04/09/19 06:31 AM,01/12/21 11:23 AM,,active,4.29.10, Moraes do Sul,RS,Lindéia,01/12/21 11:23 AM,191.188535272032,4,1911.88535272032,10,37,crm
07/30/20 09:44 PM,01/08/21 11:23 AM,,active,2.49.9, Martins Grande,MS,Buritis,01/08/21 11:23 AM,209.34675902713,11,1256.08055416278,6,41,organic_search
01/22/17 02:20 AM,01/21/21 11:23 AM,,active,3.14.2, Mendes da Prata,SP,Horto Florestal,01/21/21 11:23 AM,242.538325446831,11,0.0,0,28,crm
06/06/16 03:02 AM,01/22/21 11:23 AM,,active,1.22.6, da Cruz,PA,Vila Betânia,01/22/21 11:23 AM,221.71441985549,6,1773.71535884392,8,27,organic_search
07/16/16 09:40 PM,01/10/21 11:23 AM,,active,3.37.7, Cunha,PB,Coração Eucarístico,01/10/21 11:23 AM,146.759731818742,7,1027.31812273119,7,39,telegram_whatsapp
06/25/20 05:11 AM,01/16/21 11:23 AM,,active,3.11.3, Ramos,AL,Acaiaca,01/16/21 11:23 AM,246.868076477827,5,1728.07653534479,7,33,telegram_whatsapp
11/22/20 08:57 PM,01/12/21 11:23 AM,,active,4.21.13, Dias da Mata,PA,Vila Independencia 2ª Seção,01/12/21 11:23 AM,197.32117663793,10,394.64235327586,2,37,none
01/16/17 07:20 AM,01/14/21 11:23 AM,,active,3.41.9, Araújo de Minas,AM,Novo Aarão Reis,01/14/21 11:23 AM,252.807981747157,13,252.807981747157,1,35,direct
03/05/17 04:27 PM,01/05/21 11:23 AM,,active,5.23.3, Moreira,SP,São Francisco Das Chagas,01/05/21 11:23 AM,199.077649349456,6,2189.85414284402,11,44,organic_search
03/05/17 01:26 PM,01/16/21 11:23 AM,,active,5.32.7, Novaes da Praia,ES,Santa Margarida,01/16/21 11:23 AM,183.215908074879,5,2015.37498882367,11,33,paid_search
07/24/20 01:29 PM,01/23/21 11:23 AM,,active,4.17.12, Campos,TO,Vila Nova Cachoeirinha 2ª Seção,01/23/21 11:23 AM,237.459357893128,9,1424.75614735877,6,26,organic_search
11/21/20 08:02 PM,01/11/21 11:23 AM,,active,3.36.1, Barbosa,MT,São Lucas,01/11/21 11:23 AM,205.291895393231,8,410.583790786463,2,38,organic_search
04/10/20 12:04 PM,01/22/21 11:23 AM,,active,4.9.8, Caldeira de Carvalho,SP,Barroca,01/22/21 11:23 AM,214.405380154199,8,2144.05380154199,10,27,organic_search
02/09/17 11:37 PM,01/17/21 11:23 AM,,active,4.6.4, Azevedo de da Luz,PR,Madri,01/17/21 11:23 AM,208.354307874888,12,0.0,0,32,organic_search
08/01/19 03:56 PM,01/09/21 11:23 AM,,active,4.31.5, Alves de Pinto,MA,Vila São Gabriel Jacui,01/09/21 11:23 AM,194.155493837494,5,1164.93296302496,6,40,telegram_whatsapp
04/08/19 03:55 PM,01/19/21 11:23 AM,,active,6.5.5, Moraes das Pedras,TO,Boa Viagem,01/19/21 11:23 AM,212.99929627399,5,2129.9929627399,10,30,paid_search
11/11/16 07:41 PM,01/20/21 11:23 AM,,active,3.18.7, Alves de Minas,RS,São Sebastião,01/20/21 11:23 AM,201.230718057633,6,603.6921541729,3,29,organic_search
01/02/19 02:12 AM,01/21/21 11:23 AM,,paused,4.33.7, Rocha da Prata,SP,Concórdia,01/21/21 11:23 AM,241.348796706984,8,241.348796706984,1,28,organic_search
03/02/16 10:56 PM,01/13/21 11:23 AM,,active,5.18.3, Novaes de Minas,AP,Corumbiara,01/13/21 11:23 AM,230.957138059124,9,2540.52851865037,11,36,crm
12/30/17 02:22 PM,01/12/21 11:23 AM,,active,4.35.15, Moraes das Pedras,SC,Túnel De Ibirité,01/12/21 11:23 AM,211.649293649554,15,211.649293649554,1,37,paid_search
03/25/19 03:49 PM,01/18/21 11:23 AM,,active,5.31.5, Moreira Paulista,PI,Vila Nova Cachoeirinha 2ª Seção,01/18/21 11:23 AM,217.158366635891,8,2171.58366635891,10,31,organic_search
08/05/19 01:22 AM,01/07/21 10:45 AM,01/07/21 10:45 AM,canceled,2.9.2, Costela,MS,Ipiranga,08/06/20 10:41 PM,208.95056592046,6,1044.7528296023,5,195,telegram_whatsapp
06/21/19 02:54 AM,01/21/21 11:23 AM,,active,3.19.9, Ferreira,MS,Santa Sofia,01/21/21 11:23 AM,212.32455327487,10,1486.27187292409,7,28,organic_search
08/03/19 06:10 PM,01/16/21 11:23 AM,,active,4.30.8, Nogueira de Caldeira,PR,Milionario,01/16/21 11:23 AM,178.421378068813,12,1070.52826841288,6,33,direct
02/21/16 01:04 PM,06/21/16 10:18 AM,06/21/16 10:18 AM,canceled,3.45.5, Pinto do Oeste,SC,Nova Floresta,04/04/16 12:29 PM,235.796855863945,9,707.390567591834,3,1780,crm
04/05/20 06:09 PM,01/08/21 11:23 AM,,active,5.25.6, da Cunha de Teixeira,BA,Vila Coqueiral,01/08/21 11:23 AM,252.161300459667,7,2521.61300459667,10,41,crm
10/30/17 08:04 PM,01/30/21 11:23 AM,,active,4.35.7, Peixoto,SC,Buraco Quente,01/30/21 11:23 AM,212.715364526231,5,638.146093578693,3,19,direct
06/28/19 04:08 AM,01/11/21 11:23 AM,,active,4.21.8, da Conceição do Galho,BA,São Bernardo,01/11/21 11:23 AM,227.451024913629,12,1592.1571743954,7,38,none
07/28/20 01:49 PM,01/19/21 11:23 AM,,active,2.45.14, Pinto,RO,Braúnas,01/19/21 11:23 AM,202.987577014427,10,1217.92546208656,6,30,paid_search
08/10/16 06:41 AM,01/16/21 11:23 AM,,active,3.15.7, Costa do Galho,PI,Dom Bosco,01/16/21 11:23 AM,236.544785635902,10,1419.26871381542,6,33,organic_search
11/03/17 01:07 PM,01/15/21 11:23 AM,,paused,2.13.7, Cardoso,RR,Zilah Sposito,01/15/21 11:23 AM,222.420184564226,8,667.260553692679,3,34,paid_search
08/29/20 02:35 PM,01/15/21 11:23 AM,,active,1.29.5, Moura da Serra,MA,Conjunto Taquaril,01/15/21 11:23 AM,191.98392316679,9,959.919615833948,5,34,direct
10/03/18 07:49 AM,01/13/21 11:23 AM,,active,3.10.5, Lopes,MT,Embaúbas,01/13/21 11:23 AM,204.142441487258,13,816.569765949034,4,36,organic_search
09/25/16 07:45 PM,01/20/21 11:23 AM,,active,2.20.8, Pires,RN,São João Batista,01/20/21 11:23 AM,264.208512045565,9,1056.83404818226,4,29,crm
03/20/18 04:15 AM,01/15/21 11:23 AM,,active,4.33.3, Alves,BA,Vila Suzana Primeira Seção,01/15/21 11:23 AM,187.819660401089,6,1878.19660401089,10,34,telegram_whatsapp
04/10/17 07:53 PM,01/22/21 11:23 AM,,active,3.37.9, da Mota,RO,Santa Rita De Cássia,01/22/21 11:23 AM,217.342149590815,8,2173.42149590815,10,27,organic_search
01/21/17 05:19 AM,01/10/21 11:23 AM,,active,6.25.6, Ramos de Dias,AM,Dom Joaquim,01/10/21 11:23 AM,206.72231841439,9,0.0,0,39,direct
02/18/19 03:25 AM,01/12/21 11:23 AM,,paused,3.24.11, Carvalho,RO,Milionario,01/12/21 11:23 AM,212.66984452718,3,2339.36828979898,11,37,paid_search
10/17/19 02:53 AM,01/23/21 11:23 AM,,active,4.47.4, Gomes,AC,Betânia,01/23/21 11:23 AM,255.249742516852,8,1020.99897006741,4,26,organic_search
12/21/20 07:55 AM,01/16/21 11:23 AM,,active,3.40.9, Costa de Duarte,RS,Jaqueline,01/16/21 11:23 AM,203.474531321119,9,203.474531321119,1,33,crm
08/14/17 03:38 AM,01/18/21 11:23 AM,,active,5.30.9, Santos dos Dourados,TO,João Alfredo,01/18/21 11:23 AM,188.011210287316,10,1128.0672617239,6,31,organic_search
06/23/20 02:03 PM,01/20/21 11:23 AM,,active,3.28.4, da Paz do Sul,AP,Vila De Sá,01/20/21 11:23 AM,232.671810018769,16,1628.70267013138,7,29,organic_search
05/21/17 11:53 AM,01/15/21 11:23 AM,,active,5.25.9, Cardoso,RS,Corumbiara,01/15/21 11:23 AM,221.31080978365,15,1770.4864782692,8,34,organic_search
08/27/18 12:58 AM,01/16/21 11:23 AM,,active,5.28.9, Cardoso,BA,Taquaril,01/16/21 11:23 AM,274.08285939538,7,1370.4142969769,5,33,direct
11/01/20 03:45 PM,01/05/21 11:23 AM,,active,5.14.5, Duarte,SE,Vila Madre Gertrudes 2ª Seção,01/05/21 11:23 AM,203.73847572994,6,611.215427189819,3,44,telegram_whatsapp
02/10/19 08:02 AM,01/26/21 11:23 AM,,active,3.49.6, Peixoto,TO,Parque São José,01/26/21 11:23 AM,222.895910481827,10,0.0,0,23,paid_search
04/09/20 05:50 AM,01/11/21 11:23 AM,,active,6.10.9, Teixeira de Pinto,RJ,Parque São José,01/11/21 11:23 AM,177.748830993158,5,1777.48830993158,10,38,organic_search
03/15/19 04:58 PM,05/14/19 10:13 AM,05/14/19 10:13 AM,canceled,4.34.8, Vieira Verde,PR,Solar Do Barreiro,05/01/19 03:43 AM,220.626381494427,4,220.626381494427,1,659,paid_search
10/13/19 06:27 AM,01/20/21 11:23 AM,,active,3.36.6, Lopes de Alves,GO,Vila São João Batista,01/20/21 11:23 AM,198.851568501865,13,795.406274007461,4,29,paid_search
09/06/19 02:24 PM,01/08/21 11:23 AM,,active,5.50.11, Pinto,TO,Vila Dos Anjos,01/08/21 11:23 AM,206.143659456793,5,1030.71829728397,5,41,paid_search
10/19/20 08:00 PM,01/21/21 11:23 AM,,active,4.33.3, da Mata de Goiás,MG,Vila Da Luz,01/21/21 11:23 AM,233.593508819518,7,700.780526458553,3,28,organic_search
02/18/18 03:46 PM,01/05/21 11:23 AM,,active,5.15.10, Barros da Praia,RJ,Conjunto Serra Verde,01/05/21 11:23 AM,149.278993748893,2,1642.06893123782,11,44,organic_search
01/24/20 08:00 AM,01/11/21 11:23 AM,,paused,4.16.3, Lima,BA,Novo Ouro Preto,01/11/21 11:23 AM,199.448756096472,7,0.0,0,38,telegram_whatsapp
09/26/19 07:58 AM,01/14/21 11:23 AM,,active,3.33.12, Barros do Oeste,PI,Vila Madre Gertrudes 3ª Seção,01/14/21 11:23 AM,246.787502109582,6,987.150008438328,4,35,organic_search
05/19/19 02:52 AM,01/24/21 11:23 AM,,paused,4.24.8, Costa da Prata,RJ,Castanheira,01/24/21 11:23 AM,192.280231719267,6,1538.24185375413,8,25,crm
05/25/17 10:53 AM,01/16/21 11:23 AM,,active,3.23.4, Pereira de Goiás,PA,Olaria,01/16/21 11:23 AM,177.675248636051,8,1421.40198908841,8,33,crm
10/01/20 09:45 AM,01/13/21 11:23 AM,,active,4.21.5, Freitas de Moura,RJ,Cônego Pinheiro 1ª Seção,01/13/21 11:23 AM,186.925156087049,12,747.700624348197,4,36,organic_search
03/15/18 07:03 AM,01/24/21 11:23 AM,,active,2.28.9, Martins do Galho,SP,Cidade Jardim Taquaril,01/24/21 11:23 AM,217.048604308752,10,2387.53464739627,11,25,organic_search
04/25/18 05:44 PM,01/11/21 11:23 AM,,active,3.21.6, Gonçalves de Minas,RS,Vila Paris,01/11/21 11:23 AM,205.86008053723,5,1852.74072483507,9,38,organic_search
05/16/18 02:39 PM,09/12/20 02:58 AM,09/12/20 02:58 AM,canceled,5.44.11, Azevedo de Silveira,RO,Itapoa,07/29/18 04:25 PM,227.837613628768,8,683.512840886303,3,934,paid_search
05/27/18 06:43 AM,01/09/21 11:23 AM,,active,4.40.13, Pinto,TO,Vila Da Luz,01/09/21 11:23 AM,222.479289623626,7,1779.83431698901,8,40,crm
04/22/16 08:09 PM,01/17/21 11:23 AM,,active,3.27.12, da Rosa,ES,Camargos,01/17/21 11:23 AM,218.134858154019,8,1963.21372338617,9,32,direct
08/08/20 01:43 AM,01/17/21 11:23 AM,,active,5.13.12, Ribeiro,AP,Nova America,01/17/21 11:23 AM,179.699427462744,10,1078.19656477647,6,32,direct
09/14/20 01:10 AM,01/04/21 11:23 AM,,active,4.36.3, Jesus Paulista,CE,Inconfidência,01/04/21 11:23 AM,169.26467454916,9,846.323372745802,5,45,organic_search
02/22/16 09:20 AM,01/11/21 11:23 AM,,active,3.39.5, Farias,PB,Mirtes,01/11/21 11:23 AM,211.315586215087,8,2324.47144836595,11,38,crm
06/17/20 07:48 AM,01/11/21 11:23 AM,,paused,4.40.8, da Rocha do Campo,GO,Pindorama,01/11/21 11:23 AM,209.710422006454,11,1677.68337605163,8,38,telegram_whatsapp
09/16/19 12:36 PM,01/16/21 11:23 AM,,active,4.24.4, Monteiro de Barros,PI,Novo Tupi,01/16/21 11:23 AM,252.519476872745,10,1262.59738436372,5,33,organic_search
11/30/18 01:39 AM,01/17/21 11:23 AM,,active,4.27.4, Souza do Galho,GO,Vista Do Sol,01/17/21 11:23 AM,178.093536001824,8,356.187072003648,2,32,crm
12/13/18 11:13 AM,01/08/21 11:23 AM,,active,5.6.10, Cardoso de das Neves,GO,Dom Joaquim,01/08/21 11:23 AM,206.720838943952,10,413.441677887904,2,41,organic_search
05/19/17 11:10 AM,01/15/21 11:23 AM,,paused,5.30.5, Mendes,AL,Vila Nova Cachoeirinha 2ª Seção,01/15/21 11:23 AM,197.199921655586,2,1577.59937324469,8,34,organic_search
07/24/20 07:33 PM,01/14/21 11:23 AM,,active,3.29.5, Martins,BA,Vila Cemig,01/14/21 11:23 AM,234.598030247376,6,1407.58818148426,6,35,direct
12/18/16 07:03 PM,01/12/21 11:23 AM,,active,4.10.6, Correia do Campo,AL,Camponesa 2ª Seção,01/12/21 11:23 AM,222.738730015951,3,222.738730015951,1,37,organic_search
09/23/17 03:47 PM,01/14/21 11:23 AM,,active,4.31.9, da Costa do Campo,BA,Santa Efigênia,01/14/21 11:23 AM,213.423785116538,4,853.69514046615,4,35,organic_search
11/12/19 02:19 PM,01/08/21 11:23 AM,,active,3.26.8, da Conceição de Minas,CE,Bernadete,01/08/21 11:23 AM,193.191237897364,10,579.573713692093,3,41,paid_search
11/24/20 12:22 PM,01/18/21 11:23 AM,,active,3.33.6, das Neves de Almeida,AL,Vila Madre Gertrudes 4ª Seção,01/18/21 11:23 AM,210.175772443153,2,420.351544886306,2,31,telegram_whatsapp
09/19/16 12:22 AM,01/21/21 11:23 AM,,active,3.23.12, Teixeira da Praia,PB,Maria Goretti,01/21/21 11:23 AM,236.391280683697,8,945.565122734788,4,28,direct
08/06/18 11:59 PM,01/19/21 11:23 AM,,active,2.23.3, Viana,BA,Ermelinda,01/19/21 11:23 AM,195.220425248457,7,1171.32255149074,6,30,direct
02/06/18 09:50 AM,01/07/21 11:23 AM,,active,3.14.8, Jesus de da Mota,RO,Conjunto Santa Maria,01/07/21 11:23 AM,221.162215851023,8,0.0,0,42,organic_search
06/28/20 11:49 PM,01/24/21 11:23 AM,,active,2.30.9, Campos,MT,Luxemburgo,01/24/21 11:23 AM,243.479032017307,4,1704.35322412115,7,25,organic_search
01/06/19 10:04 PM,01/07/21 11:23 AM,,active,3.23.7, Araújo Alegre,MG,São Luiz,01/07/21 11:23 AM,210.955862181843,6,210.955862181843,1,42,organic_search
09/28/19 11:46 AM,01/07/21 11:23 AM,,active,3.10.7, Alves,PI,Teixeira Dias,01/07/21 11:23 AM,201.071746202779,9,804.286984811114,4,42,paid_search
01/22/21 09:13 AM,01/24/21 11:23 AM,,active,2.24.7, Alves de Nunes,SC,Califórnia,01/24/21 11:23 AM,189.26359032151,7,0.0,0,25,organic_search
05/08/18 03:27 AM,01/13/21 11:23 AM,,active,4.26.7, Santos,PE,Bacurau,01/13/21 11:23 AM,204.499298742486,12,1840.49368868237,9,36,direct
12/31/20 11:02 AM,01/18/21 11:23 AM,,active,2.41.3, Monteiro de Rezende,AL,Primeiro De Maio,01/18/21 11:23 AM,211.070577204577,5,211.070577204577,1,31,telegram_whatsapp
08/22/17 08:51 AM,01/15/21 11:23 AM,,active,4.20.9, Cardoso,BA,Jonas Veiga,01/15/21 11:23 AM,226.188862165469,12,1130.94431082735,5,34,telegram_whatsapp
03/13/17 10:30 PM,01/15/21 11:23 AM,,active,4.19.4, Souza das Pedras,PR,Teixeira Dias,01/15/21 11:23 AM,195.295362560321,7,2148.24898816353,11,34,organic_search
03/17/19 02:25 AM,01/17/21 11:23 AM,,active,2.41.7, Vieira,PE,Floramar,01/17/21 11:23 AM,197.485012424373,11,2172.33513666811,11,32,direct
09/20/16 07:00 AM,01/23/21 11:23 AM,,active,3.27.13, Cardoso,ES,Vila Madre Gertrudes 2ª Seção,01/23/21 11:23 AM,208.91981351462,4,835.679254058481,4,26,direct
12/16/17 10:16 PM,01/08/21 11:23 AM,,active,4.32.6, da Rocha do Sul,AM,Caiçara - Adelaide,01/08/21 11:23 AM,214.807919088322,7,429.615838176644,2,41,organic_search
07/27/16 11:06 PM,01/13/21 11:23 AM,,active,3.24.6, Novaes de Goiás,GO,Cônego Pinheiro 2ª Seção,01/13/21 11:23 AM,217.780509401745,9,1306.68305641047,6,36,crm
04/18/19 01:06 PM,01/22/21 11:23 AM,,active,4.23.9, Correia de Gonçalves,ES,Vila Mantiqueira,01/22/21 11:23 AM,192.161254457353,6,1729.45129011618,9,27,organic_search
05/27/18 11:39 PM,01/18/21 11:23 AM,,paused,3.24.4, Peixoto da Mata,MT,Ouro Preto,01/18/21 11:23 AM,249.073969965559,11,1992.59175972447,8,31,organic_search
08/20/19 10:30 PM,01/15/21 11:23 AM,,active,4.41.3, Lopes Paulista,AM,Dom Silverio,01/15/21 11:23 AM,193.185167782719,5,965.925838913596,5,34,direct
08/17/20 03:48 PM,01/10/21 11:23 AM,,active,2.20.5, Azevedo do Sul,TO,Cônego Pinheiro 2ª Seção,01/10/21 11:23 AM,230.617759718914,3,1383.70655831348,6,39,direct
04/01/18 03:56 PM,01/18/21 11:23 AM,,active,1.33.9, Campos de Lopes,MG,Madri,01/18/21 11:23 AM,244.939043938097,10,2449.39043938097,10,31,organic_search
05/03/18 01:52 AM,01/11/21 11:23 AM,,active,3.25.7, Barbosa de Pires,TO,Dom Bosco,01/11/21 11:23 AM,231.860789005708,5,2086.74710105137,9,38,organic_search
03/04/19 06:35 PM,01/10/21 11:23 AM,,active,5.26.10, Dias,GO,Pedreira Padro Lopes,01/10/21 11:23 AM,179.29876785248,9,1972.28644637728,11,39,organic_search
04/26/19 07:26 AM,01/04/21 11:23 AM,,active,2.34.6, Nogueira do Campo,RR,Olaria,01/04/21 11:23 AM,219.333367037454,8,1974.00030333709,9,45,organic_search
10/04/16 03:44 AM,01/18/21 11:23 AM,,active,4.23.11, Cardoso das Pedras,RR,Betânia,01/18/21 11:23 AM,204.758823371458,9,819.035293485833,4,31,crm
06/03/17 08:08 AM,01/11/21 11:23 AM,,active,2.21.5, Caldeira,SP,Havaí,01/11/21 11:23 AM,193.226877343687,8,1545.8150187495,8,38,direct
02/11/20 07:39 PM,01/12/21 11:23 AM,,active,3.37.10, Fogaça Alegre,BA,Vila Da Luz,01/12/21 11:23 AM,248.094276220705,8,0.0,0,37,direct
12/25/17 08:11 PM,01/17/21 11:23 AM,,active,5.38.8, Fernandes do Sul,RN,Floramar,01/17/21 11:23 AM,214.775303976128,6,214.775303976128,1,32,direct
02/20/18 02:02 AM,01/11/21 11:23 AM,,active,3.16.9, Alves,PB,Ernesto Nascimento,01/11/21 11:23 AM,188.917075686239,11,2078.08783254863,11,38,none
11/08/19 05:16 AM,01/14/21 11:23 AM,,active,3.25.8, Porto de Azevedo,MT,Graça,01/14/21 11:23 AM,204.648028645756,8,613.944085937269,3,35,crm
02/11/20 03:47 PM,01/16/21 11:23 AM,,active,3.30.7, Moura,PI,Horto Florestal,01/16/21 11:23 AM,215.660339378637,4,0.0,0,33,crm
04/10/20 08:08 AM,01/18/21 11:23 AM,,active,5.35.7, da Conceição,AP,Vila Olhos D'água,01/18/21 11:23 AM,198.016850072594,6,1980.16850072594,10,31,organic_search
